inventory_id,item_id,quantity,type
346ff2a6-751b-45dd-8333-69bf8470778e,29d76e55-e210-4dea-a2f3-514a14a385db,59450,Nut - Pumpkin Seeds
56e40a32-d26e-4aa2-a150-7b200289bd46,55a6fa9f-691e-4aa5-8b9a-e84e928207d4,98557,Pepper - Red Bell
a9af18bd-f6e1-40e3-982e-a28bac4ac767,820207b3-e2ba-4423-96ac-93ba2482fa2d,20358,Soup - Campbells Beef Noodle
aeacec95-29a1-46a9-8e3d-7fe3783f1d6a,b5969b15-2057-48d4-8c35-997e1f2e6220,68442,Oranges
e45e98c6-95be-4c03-86d2-235160152d21,1406ea33-68e2-4172-9b50-589ece853742,8260,Lamb Rack Frenched Australian
38faf0ce-6f15-4c57-b12f-eec07bca6aae,34b9b292-72a1-4171-9f2b-8174957ccb9c,46337,"Chocolate - Pistoles, Lactee, Milk"
fa31db6b-ec5f-48c9-8c9c-41b60e4a6a1e,eda177d7-eb79-43be-a479-47a32a39c736,62954,Smoked Tongue
a23fbc03-7414-486b-9d41-bd1cb2d31ed5,d2ed563c-bb3d-4997-a55c-0baba9a66d1e,11651,"Lobster - Baby, Boiled"
23e79ada-d767-4412-b01b-8bd215a160cf,dc2ff68f-4da2-496b-a965-86079d51d61e,59799,Fork - Plastic
e357ecfe-6f2e-4ee7-8689-478e322ad8d3,ec37a56c-1fb1-49a5-aa19-bf4911eb7f2e,5749,Appetizer - Seafood Assortment
00626884-3aa5-4a17-9ebc-10bf1bf6b4c0,d85539b0-5563-41d6-831d-1a1ea20f492b,80448,Haggis
b6cec7f2-8fc2-49d2-a49d-631f3bb46cfd,39751a69-c233-4727-913f-ac8c47d0af27,92013,Monkfish Fresh - Skin Off
1f064acb-af2a-4704-89ef-2e7cb70b5fc6,6e8e9776-9a70-48bb-b91e-a0c5ddf27ca2,58857,Bulgar
e74cb829-e980-4a4a-81b4-196e2b140432,ec31fe36-29b3-4920-ab74-4d5626e9fb6a,25311,Cheese - Brick With Pepper
735feef2-e7a5-4a3b-bc19-6a367b00fd7e,87fd17f4-7de1-4fd0-8787-d94030206ab8,89696,Pail With Metal Handle 16l White
7013d23c-4800-45eb-b6af-1c05b0654207,18bc04f7-123f-4a7b-83cc-3bcd7ff7ac78,21741,Magnotta - Bel Paese White
45cb9da3-cd46-4cdf-820d-c225d3fc15f2,9180078c-d320-4b62-9e6b-f873cf76e492,35135,Appetiser - Bought
2b3696d0-669e-489d-8d3a-3bb6c31abf84,eab70a4d-b335-40a8-9f22-a960cd07b104,55004,Tomato - Peeled Italian Canned
16ec226d-c5f3-480e-931f-8dde9a0ec8b6,ef6e02e7-98d2-4555-bdc6-a36c55ae874b,2929,Paste - Black Olive
2438f34d-b9d8-4b83-8874-80f31ce8f344,fe37253a-cc4a-4d01-9266-c5d709a63220,20958,Water - Perrier
c1ff536b-6b85-40d1-b49d-1d181f973d1c,b76a0956-c07e-4e7f-a32b-345adc6e8563,50564,Wine - Spumante Bambino White
474c0e7b-d7e8-4ba8-ba62-59ca159ca13b,24b8ff87-0b4d-49cf-b79c-38d8cb61b5dc,5424,"Wine - Magnotta - Red, Baco"
8cb65945-9027-41ff-ab77-305f5b2b7a95,58fb67ff-31d5-4fa9-a443-9e615157f55b,33670,Salt - Seasoned
669c741a-764e-4890-a36b-b5298ab0fdce,8586f9f9-a390-4f18-84f0-c4671397e1fb,36607,"Doilies - 10, Paper"
d5ce97f8-d7c6-4ade-bf8e-1786a8e1fff8,a1e9367e-4048-443c-9a30-84c5662b018b,57407,Pepper - Yellow Bell
52d14ee8-3312-4e60-8ccb-f3f59f2eefae,d81ea0d3-5559-4274-9ceb-4dadbd8b585c,72731,"Beef - Tongue, Fresh"
c0fb1823-5a7f-4db4-a4dc-a12cfbb13b26,2a85cc22-7a1c-4900-9458-e5349a840e8d,85034,Cheese - Cottage Cheese
d96381cf-7753-4bc7-9eee-2e2b67c9b28b,2f08f8a2-3067-4b9e-9382-1ce4b04ac94b,34981,"Asparagus - Green, Fresh"
abf671d8-b795-4803-bac3-771c717c6d8c,bd8e7048-cf1e-43bf-85da-40fa5df66848,77855,Table Cloth 91x91 Colour
b21caf60-39fa-4cfd-84aa-6bea0c623b2d,db000461-b933-48a1-86db-3f0ddc8b090f,72565,Oil - Olive
d590104e-a004-47d3-bde0-ec1b66922558,1c51cea1-1ccf-4181-947b-04572aa04f5d,75886,Grouper - Fresh
b8397159-7a1b-4e63-a2f6-76e7c8ff7816,6346e3f6-8f8c-415a-be4c-2df61c2e24ee,24277,English Muffin
36799492-4d8f-4159-a0ec-b0108d78d619,0925e5e2-4727-49c1-a00b-ae23ea63c635,37561,Muffin - Mix - Creme Brule 15l
defff334-6a55-41bf-a506-ef00f77e2697,a2ffa185-9003-46b5-96b7-4b9546ff062e,22875,Pineapple - Golden
e4eb3e75-422f-44bc-807e-0ac0b06885a8,deaf7e84-9926-444b-8a9f-a164b1de591f,323,"Vinegar - Balsamic, White"
53879e97-1790-4cb3-af10-dc9af215607e,393802fd-bf50-4ff9-bba5-70534a8afba3,15654,Steamers White
699e8f04-ddef-4a9d-8c04-fd4ff30656fd,b2d5430f-205f-474e-b9a2-650d0ad452ef,92884,Appetizer - Seafood Assortment
64b73f3f-543a-4f30-923c-d0af116ce8fb,ad1dc720-1280-4210-beaa-ced2a39ac9ff,8326,Vector Energy Bar
61259f61-fb9e-4760-8dad-359359d8ca80,b562f698-1e3b-4d30-a4c8-a70b25a0d37d,92728,Cookie Choc
bf1c148d-0af3-4506-a693-1e619d8a1e70,0af8ff36-ff90-4101-ab69-cfd3a9cc7319,79417,"Veal - Chops, Split, Frenched"
be15959e-fafe-4cb7-85cc-5f368b993b82,227ce2bd-9618-4951-917a-fc59baed938a,37637,Chicken - Leg / Back Attach
b5f63a2f-08b4-47d4-a95c-7e6acffcf94b,053898fa-7a38-456c-b5f3-6d8849be352b,75815,Beer - Maudite
3c72cd51-57a1-413d-848f-f3ea8d721b01,4f720acc-3686-4bbd-b518-8dc73f9ec3c1,50485,Cheese - Swiss Sliced
e77f4cb6-8fa1-4859-ab8f-a46f366a1cac,938d6246-65bc-4338-87a8-ec0e35bee7a6,40192,Mushroom - White Button
0fcc3f69-a7ef-4b2a-91e9-ed76122fc3b9,6dec24c2-ff5e-4ab8-86cf-e7e92998111d,24457,Cups 10oz Trans
52ccf4ca-ea3d-4c04-9896-2b310c3e299d,2cba5e3b-3e55-4586-b95f-e16b9e3bc049,60999,Coffee - Hazelnut Cream
438bbcf4-d919-4a53-aa85-2780c27169e2,bcb1afc6-2236-4e2c-b510-d71fe9e2bad2,57223,Soup - Chicken And Wild Rice
9548d800-9b6b-49c9-869b-056a6387fc92,d2829c96-f4aa-48ba-9ffa-1383bb14b4b2,91402,"Lemonade - Black Cherry, 591 Ml"
8b80d558-68a8-4451-a5a4-c32d34c10a1c,1512639c-a8ae-45d7-907c-b1ab377ff194,5758,Rye Special Old
003487b5-4cd1-4e34-afdd-8d779c25a35b,1aa8b1c1-2ad8-4e46-af68-3cee9b648eeb,51197,Goat - Leg
f22b3457-6077-4778-91ea-8423f6b94702,0b25acc3-67cf-4bbf-a259-59566aa29dbf,39756,Cup - 4oz Translucent
af9d54cd-447c-4669-a8fc-33b1bad22841,01551272-7701-49ef-8b84-d42804b69515,48153,"Trout - Rainbow, Frozen"
8596b414-c71c-4235-8aa2-3b72c49af1ee,95350096-60ab-4a8f-b397-82c684dd7892,90782,Chevril
5ba32817-9e17-4803-bf32-0ca0f44254ba,6a05e66c-d150-4a71-b214-08adc5d41cd2,9316,Glaze - Apricot
6f10164e-65aa-4888-ba4f-e5cc87a40d74,f104698d-bb2a-4db2-9b38-39fd7e2851ad,81101,Wine - Shiraz South Eastern
a932a617-a909-43f0-a0c6-9ee673bddf17,e6b11748-4ffb-4920-b9d8-e644737c4b5b,24191,Bread Cranberry Foccacia
95d5e5a0-11c2-438d-afb6-94bfc662fbc4,044029d0-9ad3-4292-99bd-5c6645d9f1d0,78100,"Olives - Black, Pitted"
a166895e-b810-4ba1-8b9e-5dc512e206d9,1ee08e84-221a-4323-bf17-ee000dbb0978,42052,Wine - Chateau Timberlay
8ff09c09-d0a0-4c25-8da8-0a982fdabe72,ea29d5d8-00c5-48f5-b181-9d43ae964984,24318,French Pastry - Mini Chocolate
864ff1a9-79cd-46e6-b748-39a4d580f64a,bf5f0cec-7346-45cd-a501-cf11870a2940,48360,"Pork - Sausage, Medium"
e07f45d1-3d85-43dd-88d3-372ec2eb8e2f,fc92b254-8f2c-495e-a072-9e1c520cb036,5658,Sour Cream
bf6af5f8-d47e-4f72-b5f8-7c4656b3acfc,1de9c445-dd80-4136-bc16-e7a0446e28c0,89159,Beer - Upper Canada Lager
57fb82c0-56b5-4ef8-bb9f-2ac746cc31aa,3e7c353e-c01e-48ab-848d-0d33298b54d8,33703,Buffalo - Striploin
0137fee1-1fc4-4759-ad75-cbad68a70d11,db15eed1-a325-4ac3-9166-dce6107058bb,38870,Sproutsmustard Cress
a4afcb4e-0c17-4588-a895-b61001649310,1953a9dc-6f0e-4e17-89f2-f189d29ce84e,70012,"Tendrils - Baby Pea, Organic"
a927d2f4-14e4-4ec1-917c-41986e45cbe2,0affabb2-88b2-458b-98ec-d83ac64c86d7,30304,Tea - English Breakfast
9749a9ed-fc91-4b25-9842-0a4619b256b3,af09e868-6409-42b6-bad3-86020187b9ed,90754,Cheese Cloth
5370a2bc-5078-48fc-a7f2-a5104ab50a7e,2e7f42c9-d3ee-459f-86f9-e5cbe132e318,64031,Juice - Orange 1.89l
bf885f99-4801-49c1-9522-54fb07e78a2d,5b162c35-3659-4518-b4a4-a937806edb1e,17767,Tarragon - Fresh
b5ec3382-ea3b-43b2-8955-773b58846012,3b65a6da-1ff2-4fc9-9e8e-bd87216e3113,14209,Veal - Striploin
6010ca0d-ae9f-4d6c-a29c-5e61cc5128fd,97aca206-33ef-402a-bb31-f05d69d24067,27696,Appetizer - Shrimp Puff
3df98fa2-6be3-4973-b9bc-5d4bae5c525d,bcc7963c-d6f3-4923-b611-5db5c4a83cca,44206,Cabbage Roll
6857b86a-f59e-4b04-904a-a3ed5f766670,73db4658-0d3c-4223-8b07-b153ca349bad,71613,Artichokes - Jerusalem
368fc5b9-f21c-49e8-bcf5-2d54bc9da475,f71bf622-4054-4203-ac08-6cd76a78514a,12542,Cake - Mini Potato Pancake
2014efad-409f-4c29-9f39-9350f03477c4,e1c860bf-e381-4f8e-95d5-84faf4aaf78b,39978,Hog / Sausage Casing - Pork
68103dc8-fb23-4de2-a503-b3205bc00124,9c855ed5-aae3-4e60-ae84-655488bdca22,3728,Lettuce - Green Leaf
20970f79-460e-44d6-bbcb-42d1308074ab,d5b746e0-926a-4a22-a3eb-6a5783257391,74247,Chips Potato Reg 43g
f8ea228e-7697-4103-a412-e6122283edbd,60ec6f5d-bc8c-478d-982e-52d3fb2adcca,54590,Paper Towel Touchless
8f725520-0a01-4813-ab4b-b9e544f5ceeb,e3875957-2505-4d47-b959-f918490cb391,64596,"Syrup - Golden, Lyles"
f170ba1c-9151-4b93-8d85-9f427cbacf90,6b09c9dd-e2a3-4df6-b663-757dcb7f9a43,59309,Bread - Hamburger Buns
c76b35ce-4a84-4384-aaa6-f83a17c5c5c1,8c8760de-f05b-41f9-952f-374446f5abe0,6714,V8 - Berry Blend
ad0cfa53-10fe-4e89-b458-ea3572899fda,67e4a4af-6bb7-4527-8de9-daa47c775599,15378,"Pasta - Spaghetti, Dry"
5df21335-52f8-425a-b9b2-4c671ad227d7,e1fabe9e-fbf1-4667-8241-ac5a2c18291c,30695,Chickhen - Chicken Phyllo
bb26576b-6c6a-4a0b-afb3-944cd3fb5b12,13efbc0d-faa3-4c95-ae33-f93212f14681,76809,Gelatine Powder
ed957847-fb4d-4314-8bea-03d02a70b6c5,ae100eb7-ca75-4e0a-b18f-5323eb310bb9,32073,Hog / Sausage Casing - Pork
ac4e6374-b3b9-4c11-b05c-43b1a6814953,bf9509e2-44b9-489c-8d25-975be0c2960b,67740,Sauce - Hollandaise
bb7d9f8d-140e-4757-9b1b-1013e85bd193,233d4d60-c24b-47f0-ba80-238a87c45d22,75712,Sauce - Mint
b6567ab8-b4f4-4c0c-9e8b-2c11529bee72,66e46df4-f96e-41f9-8aaa-c938954caf56,95007,Snapple Lemon Tea
6c544b2c-ac07-4dbc-a6ed-7be928970de5,56020646-af53-47ea-875d-b4999c7e42f6,11435,"Doilies - 12, Paper"
3ea4630d-9ab5-4d01-8251-28c3afceaaf2,08f8a57b-f564-4f99-b407-d382299d80f1,84297,Oregano - Fresh
2973fe70-c6ee-4ce8-8103-8718e03b5cd3,db0170a0-daf0-41ad-8aff-53a5d510d02b,39459,Jam - Raspberry
a5564cca-d173-4ee8-848f-e82c2b3e3510,f93925a0-f2fb-43d0-8797-e5cc364d35f5,50801,Pasta - Cheese / Spinach Bauletti
2dfa00ba-18bd-4c93-befc-d5e7b40ad85d,64ed97de-50e7-4159-9e46-0f373e33c06b,74307,Gelatine Leaves - Envelopes
3352f09d-0f9f-4368-be55-771517c87964,e6a46dc6-04d0-4e45-95eb-64716fc679bb,93003,"Soup - Clam Chowder, Dry Mix"
e2f10ea1-d1b5-4296-87fe-a46999379dd3,22396605-27c6-402e-b78a-ea73b2aee29b,26638,Liqueur - Melon
500cf491-bfb4-49a0-8fc2-3508e8fff492,bb392149-4699-40d9-a9fe-d17b66a76708,18172,Oysters - Smoked
9a02790b-9316-428b-8bce-186c8920b10b,a533f57d-d42f-4d5e-8573-8f96437b2713,25402,Whmis Spray Bottle Graduated
8ee8d204-751b-483e-a1e6-5228d4898c07,81f524c0-77c3-4bc9-8ff3-0dd16d7499c5,12877,Pastry - Butterscotch Baked
b4d008ea-70d3-4613-9f26-7809fc06ded1,69a3e390-2ad4-41c0-8a87-298d9abbaca9,70264,Wine - Balbach Riverside
42cd5e83-12fa-4b8d-942f-16c8649a2b47,e010c400-2f5f-4d73-83d6-0415b1bc8f27,19298,Pepper - Pablano
4680bbd3-d628-4e3e-8ec8-d4d680ce34bb,4760661d-9006-48f0-ac93-21bc9f53c13a,69042,Turkey Tenderloin Frozen
ed15c2a6-2bf6-4f86-8b88-d4a36c4e3e29,2e2c97f8-a97d-4eac-b1b0-002baac3df69,38347,"Bread - Bagels, Plain"
267d4b1d-0daa-4324-ad3b-8c498cd3c545,3e765d16-36ec-4ba4-b7a9-252196582779,89089,Crab - Meat Combo
82030218-9717-4a7c-b7e2-392de2482ef6,ee4e9710-887e-4ac8-bdcb-0a81b12abac7,45395,Muffin - Bran Ind Wrpd
4f9a1b0d-114a-4394-a5e1-27a1582d22d6,f1490481-4f1c-4b9b-ab47-f2a4edf9794b,85910,Apple - Northern Spy
133e7ef6-5ea6-4d7a-99f0-369cfd1e9883,4e825521-6692-49a1-8d12-74718186ffd1,96991,Fond - Neutral
e9437b2a-f9c3-4166-9746-1e9b7c181adb,b77c4ffc-5393-4174-b8cf-030e83a5e07e,88454,Bread - French Baquette
fff9aee6-5c4a-4ab7-9171-76f7a2b41a6a,56b55cbf-1f5f-46bb-b502-a7ea930c4531,90025,Beef Striploin Aaa
b1d63727-75ca-49b5-ba41-6208887a857e,404608d8-ccf4-4c17-8cf9-62c368ab4969,68221,Pie Filling - Pumpkin
f65b1cd3-791a-41a8-ad0f-93f305d512e6,578d1520-172e-46bd-837f-061b26e9341b,1216,Mushroom - Crimini
cc0ab29f-5aac-46ad-977e-d48b13683c9a,511ea26c-5e8b-4831-9d7f-7e08cc850874,22376,Bar Mix - Lemon
69119011-782c-4e56-8981-4045eb1463d7,b6ab2519-e7e4-49e6-abc2-0925cc40bfcf,33887,"Lamb - Whole, Fresh"
dbddabec-17cf-4951-b778-fc389c4f0770,20ae93aa-f076-4157-b5dd-37089cbdfd99,85392,Table Cloth 62x114 White
2588a2b8-36ae-496c-bc5a-fa5f7d8b2b44,47825415-5b80-42e1-ac97-8307f06996ba,59119,Brandy Apricot
f157a36e-fece-4532-85f6-c564d0cb5896,6cc4b1df-f08c-457a-987c-1b689808ec82,87533,Mousse - Banana Chocolate
4d382b7a-312a-4357-ae6b-5c263dd1a6af,b7882a37-f0a1-4ed2-9b04-7060f1178791,10588,"Lamb - Loin, Trimmed, Boneless"
a349306f-e55c-46e8-bc12-f35f7640b57b,5068a980-be27-4005-b634-8755e6eb194d,84224,Salmon Steak - Cohoe 8 Oz
7d45ca49-fdfd-4c83-9c0c-fdc8077eb059,1cf33971-c4de-46bf-8531-b42fcd3cc8ab,77690,Lobster - Base
5ee555cd-3dd4-4201-bc74-e128ac251242,215a6728-a25e-43aa-abd4-01a0f3aae2e3,76710,Energy Drink - Franks Original
fa854af7-3e5d-4cc5-9082-d60b33ac9ee5,21f336f2-2901-4f30-997f-450ea266ff37,14130,"Syrup - Monin, Amaretta"
ccb03ae5-b2bd-48af-a6e4-ec66c3524a8e,2de6c182-326e-4bdc-bea8-249a09c1b96f,49759,Bread - Multigrain
90055a11-db89-4ec2-857c-275a44895d7a,c0797e19-bf06-4229-a5ab-3638f7f51a17,58942,Parsnip
5fa79294-587a-4daa-83a6-e7d7e33b3178,3e40fabe-3be9-495b-b347-4e36da134777,63778,Cattail Hearts
df01dc4b-b9aa-4176-9d2b-2fc9da079fb9,734ed7b9-73aa-4fd7-89a1-e1c7d3da0005,7922,Cucumber - English
86d93253-1c0d-4b99-a7f0-627b5f9bf575,df0911fc-28db-45d5-ad59-ddbefe5ab1b1,87743,Sea Urchin
4b8bb38d-3b1c-4013-9d83-0116defd8fd3,6ecbfced-f1bc-4741-b840-6604273d062c,43333,"Thyme - Lemon, Fresh"
b0ed7c22-c255-4070-9807-30595584826f,7a433b13-0034-40de-a3b8-66d088c60822,7475,Coffee - Almond Amaretto
2f6eb55f-a7b5-4dcb-9d52-3e25c3b35e06,10eced74-d5fd-4da7-b8cb-6c5c504a821b,65051,"Sauce - Soya, Dark"
eedc09d6-3ec3-4a21-ace1-c65ad8aa1b8a,3967affd-a113-4d41-ad37-e0940d52529c,50253,Pancetta
bf5ebef6-2b36-4ccf-a271-3088046bfe6c,e69024a5-fbd8-4295-9732-68c4c118993e,13029,Coffee - Espresso
471cc0bb-9cd7-438b-95ad-327d1abadacb,e5163438-ab54-498d-8c0b-d47ff046daf9,22480,"Beans - Kidney, Canned"
06f4230f-f53e-4025-adc9-e80823a009ba,e1dea64e-4b0f-4331-a52d-0ecbc01b1a00,71052,Beer - Paulaner Hefeweisse
8c950cf1-3d08-4d1b-af7a-8346b2b43d5b,14e1d959-4346-4849-a9e8-2a5a0324a40d,6707,"Beans - Turtle, Black, Dry"
7a0b9a70-8140-48eb-a39d-043f81691349,ee0a8b22-77a9-4513-8caa-471c5a3b7ce5,50158,Shrimp - 31/40
5dc06aea-701b-40c7-bc1a-471f0d80d393,bd55a17c-bb78-4f93-bba3-3a2b91fa6e88,49970,Frangelico
670bf865-4788-411a-a323-34cbc091cc97,e7ad3fee-3b21-44ea-a6a5-004c207dee42,69317,Cloves - Ground
3bf21552-dfae-4b1a-b3d0-97d12a6db433,8097d6b6-400a-4689-9a0c-e894ecc0d1b0,87757,Soup - Boston Clam Chowder
93b77525-4390-421a-b695-5cb5dd940189,757ff10e-8375-4478-9daf-33c695836067,64404,Broom And Broom Rack White
21e2dd26-0bf7-4da6-865a-698f63f23002,c1adb55a-72eb-41e9-a32a-7f3985a35c3e,69908,"Cod - Salted, Boneless"
22671f7f-4415-412e-9f87-f48e24ce4e45,82d1b15b-71df-41ac-9e21-70ec07bf82f3,13528,Cakes Assorted
c4bae42a-3c8a-4ec0-8f02-9c2a5ca2f75e,1172e879-31d8-41d1-8698-a1f62859a977,75993,Banana - Leaves
54b4b587-da6b-4994-ad72-4b71d6fdfc66,4e6b23aa-0a73-4141-a53d-a3ca7b9ef7fd,5059,Wine - Montecillo Rioja Crianza
743dfda9-3eb2-4a61-a8fe-f23fddab22b0,ff793289-3a06-477e-83de-a3b89ae38ee7,82536,Ecolab - Hand Soap Form Antibac
ef34565d-4539-4d67-9b50-2f9452c477eb,1f4850cd-906d-4f6d-8e8d-69739853aafc,27944,Veal - Sweetbread
d8db0471-6ade-4ae3-b415-cb6a0f324adc,78213863-ccc2-4f28-bf1a-defb9df12223,28959,Carbonated Water - Strawberry
b9378609-c7c3-4ae3-a8cf-f13dac09485c,511a7621-ba7d-4874-8ab1-bc25c448664c,24475,Wine - Cousino Macul Antiguas
c962c05b-ffbf-4092-9dc8-49eb96e85b26,31983100-dc1c-472b-8af9-b75df7a88784,78432,Remy Red
b728e470-856d-47d1-8f1f-04e4b3ef3c61,b15ed29d-41b0-440b-a7be-d4221049c07e,58620,Wine - Magnotta - Cab Franc
33de03d9-cdac-495c-afbf-3be4bc819849,8fbb53cd-aafa-4f90-854a-9a929d98da4a,28862,Swiss Chard - Red
559df84b-6e8c-4eda-a6ee-2c76a0c0d911,3f0526a1-f6ec-47fc-a146-2838b15853dd,11578,Jam - Apricot
b95a441f-9375-42f9-a787-8ef827a89fdf,20a11a41-6971-4f5b-8b64-88fdf8f0a64f,1830,Veal - Knuckle
09cbdf51-8613-4c1a-8cdd-4a64325f35ba,fce0bdd6-753c-4c50-bce8-df25b4c50a11,15537,Wanton Wrap
6c4c40b1-5ada-44a0-baff-01899eb2f393,33469acd-69a0-4e2b-9e19-077555575456,23009,Cheese - Roquefort Pappillon
4f7498e1-a914-4efd-aa58-d5c48b0c0a2f,b9a407d5-854e-478c-add4-80e3e51478da,37656,Langers - Cranberry Cocktail
9fc570a9-b633-4173-ae43-b68897e7defa,ae04f84f-70d8-434e-9038-cdc470b7fa81,1392,Rolled Oats
2819ecfd-58b7-406e-ae04-df98e30f66a8,8497e926-e56a-456c-bf5e-37b6872b8020,42262,Dates
d531952a-58f4-4e8f-abc2-45c2e7d2b30e,cb47ab33-0ccb-47e9-94c0-9f091ded2f97,8373,Oats Large Flake
263007d9-42a2-4a7a-8d0b-ca32056589bc,56e860c6-33bf-43f6-959b-8a918086c445,91354,Oysters - Smoked
634f2b75-73fd-4cef-820e-09359b01ab00,dec98997-4bd0-4d49-8a1a-fc4dc7159b3f,56979,Lettuce - Treviso
43fa52b2-e51f-462e-b44e-6d79705ed885,3fbaf88f-cf00-4e8a-b617-e4a8bd81f11a,21487,Vaccum Bag - 14x20
397d422a-9148-4312-ae7f-aaf9ab2fcb4e,dbb33daa-4925-4000-a94c-6b80e81ba834,3475,"Roe - Lump Fish, Black"
bf5441a7-53e9-4162-b77c-0647b9f8382f,2e04b69a-5110-43ac-84ac-97863abe947a,12347,Shrimp - 31/40
701278f3-b71b-4277-8fa0-476276d4ff96,edd102a7-2f0c-4bb5-80a0-f2575cf75c47,48357,Pomello
8eaed591-0c8d-407a-8568-fd83306beffb,3ef44437-cfe4-4cb4-928d-21e875fd9e9a,53369,Thyme - Dried
3eb1e99a-209c-4c0f-b862-a61534b31f19,858591f5-7f10-4b0d-99af-009641b13e21,54966,Cheese - Cottage Cheese
d1805bbf-c08a-46da-aafc-2afc503e1ec4,66adb19c-10d9-4f02-af56-c427f8831496,18233,Jolt Cola - Electric Blue
f29f8680-b702-42d4-919c-3743a2938c43,c5f43c61-1b92-4549-975d-46f4bbed9476,64919,Carrots - Mini Red Organic
0fa8d980-ee08-4571-8e40-1ef430709be1,cf95248e-662e-4150-a2fb-85f975d0e6cf,51898,Oil - Shortening - All - Purpose
cc65541c-ab1c-4e66-909d-43c3dd134b78,dd1a091b-ac5a-4c68-8c0e-2418a08fff26,31070,Compound - Strawberry
b04b815c-d63e-4888-aa13-a73df5b32a5c,458a65d7-6c39-4197-b7f2-0d4af8d61b2f,43769,Port - 74 Brights
28872f26-33ed-4954-a06e-c403a94586a8,6be5095e-21c7-4ae1-81f1-a77e63179429,6634,"Lemonade - Kiwi, 591 Ml"
bc691305-1ac5-43a2-890c-081eacb785ab,cdb0e26e-cd3f-4bcd-89fc-87e7fd3033b7,57497,Cake - Miini Cheesecake Cherry
b440f9f2-1709-4995-a8ec-564d683692e8,472ff101-d102-4c77-8752-82ee9e11a1f1,21303,Tart - Butter Plain Squares
5f220225-d21c-4d57-b4ac-8259de10342d,954daedb-8b63-49c8-ad80-a15a9a465c05,59375,"Bread - Pita, Mini"
cbb1acc8-dffc-478a-ad07-67705c5621c7,301cbe33-6569-4ed1-b284-45e30f1b6d13,78080,Wine - Fat Bastard Merlot
7174fef1-bc4b-4209-98dd-c4cf41daa68f,4ad442c0-68d4-4af5-bca8-892f0192fff2,50010,"Lamb - Whole Head Off,nz"
b23c05ac-4159-439c-a1a8-b38ce3ccadc7,24c0c844-20f6-40cc-b690-b6bbb64e6f9b,93751,"Beans - Long, Chinese"
78a0aa22-0721-4baf-b6b3-be03e6bc497a,4b14c896-9361-4f2d-9529-9157c758a141,85377,Carbonated Water - Blackberry
810fb432-8155-499c-842b-1928eace190f,8582e170-2ae7-427e-897d-e2e4c1f1297a,39060,Swiss Chard
780b74ac-afcc-421a-b815-3557e530333c,a79751a1-0cfa-40f7-b47c-278261d57c94,50561,Table Cloth 144x90 White
f1984cc6-a1fe-40c2-b58f-d8e31dc964ba,11bb521d-944d-4718-a628-1faaf93eba6d,81592,Pizza Pizza Dough
520863b2-971e-4cef-b4e3-a7a3c7051e22,a02e1d43-6928-4aac-8a26-ca867e0edc3a,80759,Steampan - Half Size Shallow
db58ba27-989a-4640-b3e6-b6f0fc147deb,895982c0-667a-4f11-8a2f-48f8fb70a3dc,7826,"Wine - White, Cooking"
da153b1a-be36-403c-8972-f3d86e463b34,ff86c00b-4b3b-4552-8fa7-8fe3eda7c230,33621,"Syrup - Monin, Amaretta"
9591f19b-324a-44e3-a032-2679e3e73fa1,1bfa77cc-de04-451e-a42b-6f66c2af2b1d,49486,Greens Mustard
60808d24-d8c8-474d-86d6-ad15500373f7,f62f34b1-dbf2-4da2-97d6-8095f17aef23,31544,Cheese - Mix
41b7352d-1fa8-4ab6-8682-6d2e0301ccc5,1f664931-757b-40a3-8a5f-506bc211790d,36618,Sage - Rubbed
277ae479-5224-42f0-a791-2d051f89c571,a202f5ff-18bb-4255-b938-7b0b67c3d258,8907,Lettuce - Frisee
eb6e2578-14d2-4aa4-ba9f-60b056dc9a2b,a38ad306-8c4f-49be-9abf-712ac6b9e305,77926,Versatainer Nc - 9388
dcd431c3-c996-4566-9b74-098ea7fa0c2e,a233dd18-3c15-431f-b92c-96c0804b2d16,53219,Muffin - Mix - Bran And Maple 15l
a392ce39-162b-49f8-979f-2fbff66e80d4,ef170d10-c373-472d-b3bf-982809abcedc,97789,Celery Root
0f1dce90-bdde-4ccc-96d5-e31815575bdd,2a20b5dc-d54e-4bd9-92d6-2181dc397813,93138,"Pasta - Linguini, Dry"
0bcc7882-758f-4904-8e12-ad29ac07832e,3f70e705-8ce4-4d4c-a03b-e6817952ed72,17672,Salmon - Canned
bba054eb-7979-417b-a716-a488efcf6679,8b00ee05-d358-4a0e-b1a9-85e51c144d4d,83618,Sausage - Breakfast
f7683e6f-b45e-4d8d-9a06-70b4fb273c9b,0141d318-f771-4c6b-a64b-99edc5f0a396,96897,"Stock - Veal, Brown"
4a3d5e59-4bf0-468d-a3a2-2de49fa7b3e7,0fd51b66-35b5-41f2-abb2-018bbae0c702,56988,Cup - Paper 10oz 92959
bdaeb052-27c4-4c28-9fef-39a49a969049,e6549d92-20f3-42ae-9cc8-4b14bf61cfe2,53932,"Cod - Salted, Boneless"
237dc13b-4fc8-41e3-8b3e-3c90048c6223,4fc9d9e6-4ccc-4169-b5e5-1bb17f15b644,90027,"Liqueur Banana, Ramazzotti"
daf6c03d-288d-4101-b551-1ca8433cc6ee,3cdd3357-58e0-458f-ba39-ad891c0915ce,34222,Oil - Margarine
